university_id,display_name,region,qs_name,the_name,wur_name,in_qs,in_the,in_wur,country_id,country_name
U03907,Incheon National University,,,,Incheon National University,False,False,True,C111,south korea
U03908,Indian Institute of Science Education and Research Bhopal,,,,Indian Institute of Science Education and Research Bhopal,False,False,True,C048,india
U03909,International Hellenic University,,,,International Hellenic University,False,False,True,C042,greece
U03910,University of Isfahan,,,,University of Isfahan,False,False,True,C050,iran
U03911,Istanbul Medipol University,,,,Istanbul Medipol University,False,False,True,,
U03912,Jawaharlal Nehru Technological University Anantapur (JNTUA),,,,Jawaharlal Nehru Technological University Anantapur (JNTUA),False,False,True,C048,india
U03913,Jeju National University,,,,Jeju National University,False,False,True,,
U03914,Jianghan University,,,,Jianghan University,False,False,True,C023,china
U03915,Kagawa University,,,,Kagawa University,False,False,True,C056,japan
U03916,Kanazawa Medical University,,,,Kanazawa Medical University,False,False,True,C056,japan
U03917,Kangwon National University,,,,Kangwon National University,False,False,True,,
U03918,Karabük University,,,,Karabük University,False,False,True,C122,turkey
U03919,Kharazmi University,,,,Kharazmi University,False,False,True,C050,iran
U03920,Kitasato University,,,,Kitasato University,False,False,True,C056,japan
U03921,Kochi University of Technology,,,,Kochi University of Technology,False,False,True,C056,japan
U03922,Lahore College for Women University (LCWU),,,,Lahore College for Women University (LCWU),False,False,True,C089,pakistan
U03923,University of Lethbridge,,,,University of Lethbridge,False,False,True,C021,canada
U03924,Londrina State University,,,,Londrina State University,False,False,True,C016,brazil
U03925,University of Lucknow,,,,University of Lucknow,False,False,True,C048,india
U03926,University of Malaga,,,,University of Malaga,False,False,True,C112,spain
U03927,Universiti Malaysia Kelantan,,,,Universiti Malaysia Kelantan,False,False,True,C071,malaysia
U03928,Universiti Malaysia Sarawak (UNIMAS),,,,Universiti Malaysia Sarawak (UNIMAS),False,False,True,,
U03929,Metropolitan Autonomous University,,,,Metropolitan Autonomous University,False,False,True,C074,mexico
U03930,Mie University,,,,Mie University,False,False,True,C056,japan
U03931,Ming Chi University of Technology,,,,Ming Chi University of Technology,False,False,True,C118,taiwan
U03932,Mohammed V University of Rabat,,,,Mohammed V University of Rabat,False,False,True,C078,morocco
U03933,University of Monastir,,,,University of Monastir,False,False,True,C121,tunisia
U03934,University of Mysore,,,,University of Mysore,False,False,True,C048,india
U03935,Nagaoka University of Technology,,,,Nagaoka University of Technology,False,False,True,C056,japan
U03936,Nagoya City University,,,,Nagoya City University,False,False,True,C056,japan
U03937,National Chin-Yi University of Technology,,,,National Chin-Yi University of Technology,False,False,True,C118,taiwan
U03938,National Chung Cheng University,,,,National Chung Cheng University,False,False,True,,
U03939,National University of Distance Education (UNED),,,,National University of Distance Education (UNED),False,False,True,C112,spain
U03940,National Dong Hwa University,,,,National Dong Hwa University,False,False,True,,
U03941,National University of San Martín,,,,National University of San Martín,False,False,True,C004,argentina
U03942,Nicolaus Copernicus University in Toruń,,,,Nicolaus Copernicus University in Toruń,False,False,True,C096,poland
U03943,University of Nigeria Nsukka,,,,University of Nigeria Nsukka,False,False,True,C084,nigeria
U03944,University of North Carolina Wilmington,,,,University of North Carolina Wilmington,False,False,True,C129,united states
U03945,North China Electric Power University,,,,North China Electric Power University,False,False,True,C023,china
U03946,"University of the North, Colombia",,,,"University of the North, Colombia",False,False,True,C024,colombia
U03947,Obafemi Awolowo University,,,,Obafemi Awolowo University,False,False,True,C084,nigeria
U03948,Oles Honchar Dnipro National University,,,,Oles Honchar Dnipro National University,False,False,True,C126,ukraine
U03949,Opole University of Technology,,,,Opole University of Technology,False,False,True,C096,poland
U03950,Oran 1 University,,,,Oran 1 University,False,False,True,C002,algeria
U03951,Paris Nanterre University,,,,Paris Nanterre University,False,False,True,C038,france
U03952,University of Pau and Pays de l’Adour,,,,University of Pau and Pays de l’Adour,False,False,True,C038,france
U03953,Persian Gulf University,,,,Persian Gulf University,False,False,True,C050,iran
U03954,Pontifical Catholic University of Peru,,,,Pontifical Catholic University of Peru,False,False,True,C094,peru
U03955,Pontifical Catholic University of Valparaíso,,,,Pontifical Catholic University of Valparaíso,False,False,True,C022,chile
U03956,Poznan University of Medical Sciences,,,,Poznan University of Medical Sciences,False,False,True,C096,poland
U03957,Qassim University,,,,Qassim University,False,False,True,,
U03958,University of the Ryukyus,,,,University of the Ryukyus,False,False,True,C056,japan
U03959,Saga University,,,,Saga University,False,False,True,C056,japan
U03960,Université Saint-Joseph de Beyrouth,,,,Université Saint-Joseph de Beyrouth,False,False,True,C064,lebanon
U03961,Saitama Medical University,,,,Saitama Medical University,False,False,True,C056,japan
U03962,"University of Santiago, Chile (USACH)",,,,"University of Santiago, Chile (USACH)",False,False,True,C022,chile
U03963,Sapporo Medical University,,,,Sapporo Medical University,False,False,True,C056,japan
U03964,SASTRA University,,,,SASTRA University,False,False,True,C048,india
U03965,Sathyabama Institute of Science and Technology,,,,Sathyabama Institute of Science and Technology,False,False,True,,
U03966,Selçuk University,,,,Selçuk University,False,False,True,C122,turkey
U03967,Semnan University,,,,Semnan University,False,False,True,C050,iran
U03968,University of Sfax,,,,University of Sfax,False,False,True,C121,tunisia
U03969,Shahed University,,,,Shahed University,False,False,True,C050,iran
U03970,Shahid Bahonar University of Kerman,,,,Shahid Bahonar University of Kerman,False,False,True,C050,iran
U03971,​Shahid Chamran University of Ahvaz,,,,​Shahid Chamran University of Ahvaz,False,False,True,C050,iran
U03972,Shahid Rajaee Teacher Training University,,,,Shahid Rajaee Teacher Training University,False,False,True,C050,iran
U03973,University of Shanghai for Science and Technology,,,,University of Shanghai for Science and Technology,False,False,True,C023,china
U03974,Shiga University of Medical Science,,,,Shiga University of Medical Science,False,False,True,C056,japan
U03975,Showa University,,,,Showa University,False,False,True,C056,japan
U03976,Sofia University,,,,Sofia University,False,False,True,C019,bulgaria
U03977,Université Sorbonne Nouvelle,,,,Université Sorbonne Nouvelle,False,False,True,C038,france
U03978,University of Sousse,,,,University of Sousse,False,False,True,C121,tunisia
U03979,Southwest Jiaotong University,,,,Southwest Jiaotong University,False,False,True,,
U03980,Sri Venkateswara University,,,,Sri Venkateswara University,False,False,True,C048,india
U03981,Staffordshire University,,,,Staffordshire University,False,False,True,C128,united kingdom
U03982,University of Talca,,,,University of Talca,False,False,True,C022,chile
U03983,University of Tarapacá,,,,University of Tarapacá,False,False,True,C022,chile
U03984,Technological University of Pereira,,,,Technological University of Pereira,False,False,True,C024,colombia
U03985,University of Technology of Compiègne,,,,University of Technology of Compiègne,False,False,True,C038,france
U03986,University of Technology of Troyes,,,,University of Technology of Troyes,False,False,True,C038,france
U03987,Teikyo University,,,,Teikyo University,False,False,True,C056,japan
U03988,Texas State University,,,,Texas State University,False,False,True,C129,united states
U03989,Tezpur University,,,,Tezpur University,False,False,True,C048,india
U03990,Thammasat University,,,,Thammasat University,False,False,True,,
U03991,The John Paul II Catholic University of Lublin,,,,The John Paul II Catholic University of Lublin,False,False,True,C096,poland
U03992,TOBB University of Economics and Technology,,,,TOBB University of Economics and Technology,False,False,True,C122,turkey
U03993,Toho University,,,,Toho University,False,False,True,C056,japan
U03994,Tokat Gaziosmanpaşa University,,,,Tokat Gaziosmanpaşa University,False,False,True,C122,turkey
U03995,Tokyo University of Marine Science and Technology,,,,Tokyo University of Marine Science and Technology,False,False,True,C056,japan
U03996,University of Toyama,,,,University of Toyama,False,False,True,C056,japan
U03997,Toyohashi University of Technology (TUT),,,,Toyohashi University of Technology (TUT),False,False,True,C056,japan
U03998,Tshwane University of Technology,,,,Tshwane University of Technology,False,False,True,C110,south africa
U03999,University of Tunis El Manar,,,,University of Tunis El Manar,False,False,True,C121,tunisia
U04000,Tzu Chi University,,,,Tzu Chi University,False,False,True,C118,taiwan
U04001,UNIR – International University of La Rioja,,,,UNIR – International University of La Rioja,False,False,True,C112,spain
U04002,Unisinos University,,,,Unisinos University,False,False,True,C016,brazil
U04003,Université Chouaïb Doukkali,,,,Université Chouaïb Doukkali,False,False,True,C078,morocco
U04004,Universiti Tun Hussein Onn Malaysia (UTHM),,,,Universiti Tun Hussein Onn Malaysia (UTHM),False,False,True,C071,malaysia
U04005,USAMV Cluj-Napoca,,,,USAMV Cluj-Napoca,False,False,True,C100,romania
U04006,University of Valladolid,,,,University of Valladolid,False,False,True,C112,spain
U04007,Veltech University,,,,Veltech University,False,False,True,C048,india
U04008,University of Venda,,,,University of Venda,False,False,True,C110,south africa
U04009,"Vignan’s Foundation for Science, Technology and Research",,,,"Vignan’s Foundation for Science, Technology and Research",False,False,True,C048,india
U04010,"Visvesvaraya National Institute of Technology, Nagpur",,,,"Visvesvaraya National Institute of Technology, Nagpur",False,False,True,C048,india
U04011,University of Western Macedonia,,,,University of Western Macedonia,False,False,True,C042,greece
U04012,Wrocław University of Environmental and Life Sciences,,,,Wrocław University of Environmental and Life Sciences,False,False,True,C096,poland
U04013,Wuhan Textile University,,,,Wuhan Textile University,False,False,True,C023,china
U04014,Xiangtan University,,,,Xiangtan University,False,False,True,C023,china
U04015,Xuzhou Medical University,,,,Xuzhou Medical University,False,False,True,C023,china
U04016,Yamagata University,,,,Yamagata University,False,False,True,C056,japan
U04017,University of Yamanashi,,,,University of Yamanashi,False,False,True,C056,japan
U04018,Yazd University,,,,Yazd University,False,False,True,C050,iran
U04019,Yuriy Fedkovych Chernivtsi National University,,,,Yuriy Fedkovych Chernivtsi National University,False,False,True,C126,ukraine
U04020,University of Zanjan,,,,University of Zanjan,False,False,True,C050,iran
U04021,Zanjan University of Medical Sciences,,,,Zanjan University of Medical Sciences,False,False,True,C050,iran
U04022,University of Abou Bekr Belkaïd Tlemcen,,,,University of Abou Bekr Belkaïd Tlemcen,False,False,True,C002,algeria
