university_id,university_name,country_id,country_name,region
U01510,national university odessa law academy,C225,Ukraine,Europe & Central Asia
U01511,national university of colombia,C043,Colombia,Latin America & Caribbean
U01512,national university of computer and emerging sciences,C171,Pakistan,South Asia
U01513,national university of costa rica,C046,Costa Rica,Latin America & Caribbean
U01514,national university of córdoba,C008,Argentina,Latin America & Caribbean
U01515,national university of distance education uned,C066,Spain,Europe & Central Asia
U01516,national university of food technologies,C225,Ukraine,Europe & Central Asia
U01517,national university of kaohsiung,,Taiwan,
U01518,national university of kyivmohyla academy naukma,C225,Ukraine,Europe & Central Asia
U01519,national university of life and environmental sciences of ukraine,C225,Ukraine,Europe & Central Asia
U01520,national university of medical sciences nums,C171,Pakistan,South Asia
U01521,national university of modern languages numl islamabad,C171,Pakistan,South Asia
U01522,national university of mongolia,C151,Mongolia,East Asia & Pacific
U01523,national university of quilmes,C008,Argentina,Latin America & Caribbean
U01524,national university of san martín,C008,Argentina,Latin America & Caribbean
U01525,national university of science and technology misis,C186,Russian Federation,
U01526,national university of science and technology oman,C170,Oman,Middle East & North Africa
U01527,national university of sciences and technology,C171,Pakistan,South Asia
U01528,national university of sciences and technology nust islamabad,C171,Pakistan,South Asia
U01529,national university of singapore,C192,Singapore,East Asia & Pacific
U01530,national university of singapore,,,
U01531,national university of singapore nus,C192,Singapore,East Asia & Pacific
U01532,national university of uzbekistan,C229,Uzbekistan,Europe & Central Asia
U01533,national university of uzbekistan named after mirzo ulugbek,C229,Uzbekistan,Europe & Central Asia
U01534,national university of uzbekistan named after mirzo ulugbek,,,
U01535,national university of water and environmental engineering,C225,Ukraine,Europe & Central Asia
U01536,national university sudan,C190,Sudan,Sub-Saharan Africa
U01537,national university yuri kondratyuk poltava polytechnic,C225,Ukraine,Europe & Central Asia
U01538,national yang ming chiao tung university,,Taiwan,
U01539,national yunlin university of science and technology,,Taiwan,
U01540,navoi state pedagogical institute,C229,Uzbekistan,Europe & Central Asia
U01541,nazarbayev university,C109,Kazakhstan,Europe & Central Asia
U01542,near east university,,Northern Cyprus,
U01543,necmettin erbakan university,C221,Turkey,Europe & Central Asia
U01544,ned university of engineering and technology,C171,Pakistan,South Asia
U01545,netaji subhas university of technology,C099,India,South Asia
U01546,new jersey institute of technology,C228,United States,North America
U01547,new jersey institute of technology njit,C228,United States,North America
U01548,new mexico state university main campus,C228,United States,North America
U01549,new york university,C228,United States,North America
U01550,new york university nyu,C228,United States,North America
U01551,newcastle university,C076,United Kingdom,Europe & Central Asia
U01552,newcastle university,,,
U01553,newman university,C076,United Kingdom,Europe & Central Asia
U01554,nicolaus copernicus university,C177,Poland,Europe & Central Asia
U01555,nicolaus copernicus university in toruń,C177,Poland,Europe & Central Asia
U01556,niger delta university,C162,Nigeria,Sub-Saharan Africa
U01557,nigerian police academy wudil,C162,Nigeria,Sub-Saharan Africa
U01558,nihon pharmaceutical university,C108,Japan,East Asia & Pacific
U01559,niigata university,C108,Japan,East Asia & Pacific
U01560,niigata university of health and welfare,C108,Japan,East Asia & Pacific
U01561,nile university,C063,"Egypt, Arab Rep.",
U01562,ninevah university,C102,Iraq,Middle East & North Africa
U01563,nippon medical school,C108,Japan,East Asia & Pacific
U01564,nitte deemed to be university,C099,India,South Asia
U01565,nizhny novgorod state technical university,C186,Russian Federation,
U01566,niğde ömer halisdemir university,C221,Turkey,Europe & Central Asia
U01567,njsc kimep university,C109,Kazakhstan,Europe & Central Asia
U01568,nnamdi azikiwe university,C162,Nigeria,Sub-Saharan Africa
U01569,north carolina state university,C228,United States,North America
U01570,north china electric power university,C038,China,East Asia & Pacific
U01571,north south university,C019,Bangladesh,South Asia
U01572,northcaucasus federal university,C186,Russian Federation,
U01573,northeast normal university,C038,China,East Asia & Pacific
U01574,northeast ohio medical university,C228,United States,North America
U01575,northeastern federal university,C186,Russian Federation,
U01576,northeastern university,C228,United States,North America
U01577,northeastern university china,C038,China,East Asia & Pacific
U01578,northeastern university us,C228,United States,North America
U01579,northern arctic federal university named after mv lomonosov,C186,Russian Federation,
U01580,northern arizona university,C228,United States,North America
U01581,northern border university,C189,Saudi Arabia,Middle East & North Africa
U01582,northern borders university,C189,Saudi Arabia,Middle East & North Africa
U01583,northern illinois university,C228,United States,North America
U01584,northern technical university,C102,Iraq,Middle East & North Africa
U01585,northumbria university,C076,United Kingdom,Europe & Central Asia
U01586,northumbria university at newcastle,C076,United Kingdom,Europe & Central Asia
U01587,northwest agriculture and forestry university,C038,China,East Asia & Pacific
U01588,northwest university,C038,China,East Asia & Pacific
U01589,northwest university,C239,South Africa,Sub-Saharan Africa
U01590,northwest university china,C038,China,East Asia & Pacific
U01591,northwestern polytechnical university,C038,China,East Asia & Pacific
U01592,northwestern polytechnical university,C038,China,East Asia & Pacific
U01593,northwestern state medical university named after ii mechnikov,C186,Russian Federation,
U01594,northwestern university,C228,United States,North America
U01595,norwegian university of life sciences,C165,Norway,Europe & Central Asia
U01596,norwegian university of life sciences umb,C165,Norway,Europe & Central Asia
U01597,norwegian university of science and technology,C165,Norway,Europe & Central Asia
U01598,norwich university of the arts,C076,United Kingdom,Europe & Central Asia
U01599,nosov magnitogorsk state technical university,C186,Russian Federation,
U01600,nottingham trent university,C076,United Kingdom,Europe & Central Asia
U01601,nova southeastern university,C228,United States,North America
U01602,nova university of lisbon,C180,Portugal,Europe & Central Asia
U01603,novena university,C162,Nigeria,Sub-Saharan Africa
U01604,novosibirsk state technical university,C186,Russian Federation,
U01605,novosibirsk state university,C186,Russian Federation,
U01606,novosibirsk state university of economics and management,C186,Russian Federation,
U01607,nueva ecija university of science and technology neust,C174,Philippines,East Asia & Pacific
U01608,nueva granada military university,C043,Colombia,Latin America & Caribbean
U01609,nursing school of coimbra,C180,Portugal,Europe & Central Asia
U01610,oakland university,C228,United States,North America
U01611,obafemi awolowo university,C162,Nigeria,Sub-Saharan Africa
U01612,ocean university of china,C038,China,East Asia & Pacific
U01613,ochanomizu university,C108,Japan,East Asia & Pacific
U01614,october 6 university,C063,"Egypt, Arab Rep.",
U01615,october university for modern sciences and arts msa,C063,"Egypt, Arab Rep.",
U01616,odesa ii mechnikov national university,C225,Ukraine,Europe & Central Asia
U01617,odessa ii mechnikov national university,C225,Ukraine,Europe & Central Asia
U01618,ogarev mordovia state university,C186,Russian Federation,
U01619,oguz han engineering and technology university of turkmenistan,C216,Turkmenistan,Europe & Central Asia
U01620,ohio state university main campus,C228,United States,North America
U01621,ohio university,C228,United States,North America
U01622,ohio university main campus,C228,United States,North America
U01623,oita university,C108,Japan,East Asia & Pacific
U01624,okayama university,C108,Japan,East Asia & Pacific
U01625,oklahoma state university,C228,United States,North America
U01626,old dominion university,C228,United States,North America
U01627,oles honchar dnipro national university,C225,Ukraine,Europe & Central Asia
U01628,olusegun agagu university of science and technology,C162,Nigeria,Sub-Saharan Africa
U01629,omsk state agrarian university,C186,Russian Federation,
U01630,omsk state technical university,C186,Russian Federation,
U01631,ondokuz mayis university,C221,Turkey,Europe & Central Asia
U01632,ontario tech university,C034,Canada,North America
U01633,op jindal global university,C099,India,South Asia
U01634,open christian university,C239,South Africa,Sub-Saharan Africa
U01635,open university of catalonia,C066,Spain,Europe & Central Asia
U01636,opole university of technology,C177,Poland,Europe & Central Asia
U01637,oran 1 university,C057,Algeria,Middle East & North Africa
U01638,oran graduate school of economics,C057,Algeria,Middle East & North Africa
U01639,ordu university,C221,Turkey,Europe & Central Asia
U01640,oregon health and science university,C228,United States,North America
U01641,oregon state university,C228,United States,North America
U01642,orel state agrarian university named after nv parahin,C186,Russian Federation,
U01643,orel state university named after is turgenev,C186,Russian Federation,
U01644,ort uruguay university,C227,Uruguay,Latin America & Caribbean
U01645,osaka institute of technology,C108,Japan,East Asia & Pacific
U01646,osaka medical and pharmaceutical university,C108,Japan,East Asia & Pacific
U01647,osaka metropolitan university,C108,Japan,East Asia & Pacific
U01648,osaka university,C108,Japan,East Asia & Pacific
U01649,osmania university,C099,India,South Asia
U01650,osol aldeen university college,C102,Iraq,Middle East & North Africa
U01651,ostrogradsky national university of kremenchuk,C225,Ukraine,Europe & Central Asia
U01652,otto von guericke university of magdeburg,C052,Germany,Europe & Central Asia
U01653,ovidius university of constanța,C185,Romania,Europe & Central Asia
U01654,oxford brookes university,C076,United Kingdom,Europe & Central Asia
U01655,ozyegin university,C221,Turkey,Europe & Central Asia
U01656,pablo de olavide university,C066,Spain,Europe & Central Asia
U01657,pakistan institute of engineering and applied sciences pieas,C171,Pakistan,South Asia
U01658,palacký university olomouc,C051,Czech Republic,Europe & Central Asia
U01659,palestine polytechnic university,C182,West Bank and Gaza,Middle East & North Africa
U01660,palestine technical university kadoorie,C182,West Bank and Gaza,Middle East & North Africa
U01661,pamukkale university,C221,Turkey,Europe & Central Asia
U01662,panjab university,C099,India,South Asia
U01663,panteion university of social and political sciences,C084,Greece,Europe & Central Asia
U01664,panthéonassas university paris 2,C072,France,Europe & Central Asia
U01665,panthéonsorbonne university paris 1,C072,France,Europe & Central Asia
U01666,paris lodron university of salzburg,C013,Austria,Europe & Central Asia
U01667,paris lodron universität salzburg,C013,Austria,Europe & Central Asia
U01668,paris lodron universität salzburg,,,
U01669,paris nanterre university,C072,France,Europe & Central Asia
U01670,paris sciences et lettres psl research university paris,C072,France,Europe & Central Asia
U01671,paris university of international education,C072,France,Europe & Central Asia
