university_id,university_name,country_name,openalex_id,openalex_display_name,openalex_country_code,openalex_country,openalex_ror,openalex_works_count,openalex_works_2023,openalex_works_2024,openalex_works_2025
U1267,nagoya institute of technology (nit),Japan,,,,,,,,,
U1268,national dong hwa university,Taiwan,,,,,,,,,
U1269,national research university moscow power engineering institute (mpei),Russia,,,,,,,,,
U1270,national taipei university,Taiwan,,,,,,,,,
U1271,national taiwan ocean university,Taiwan,,,,,,,,,
U1272,novosibirsk state technical university,Russia,,,,,,,,,
U1273,óbuda university,Hungary,,,,,,,,,
U1274,odessa i.i. mechnikov national university,Ukraine,,,,,,,,,
U1275,osmania university,India,,,,,,,,,
U1276,perm state national research university,Russia,,,,,,,,,
U1277,pondicherry university,India,,,,,,,,,
U1278,pontificia universidad catolica madre y maestra,Dominican Republic,,,,,,,,,
U1279,pontifícia universidade católica do rio grande do sul (pucrs),Brazil,,,,,,,,,
U1280,portland state university,United States,,,,,,,,,
U1281,pukyong national university,South Korea,,,,,,,,,
U1282,rajshahi university,Bangladesh,,,,,,,,,
U1283,rikkyo university,Japan,,,,,,,,,
U1284,saitama university,Japan,,,,,,,,,
U1285,saken seifullin kazakh agrotechnical university,Kazakhstan,,,,,,,,,
U1286,san francisco state university,United States,,,,,,,,,
U1287,sathyabama institute of science and technology (deemed to be university),India,,,,,,,,,
U1288,seattle university,United States,,,,,,,,,
U1289,seoul national university of science and technology,South Korea,,,,,,,,,
U1290,shahjalal university of science and technology,Bangladesh,,,,,,,,,
U1291,shanghai international studies university,China (Mainland),,,,,,,,,
U1292,shanghai university of finance and economics,China (Mainland),,,,,,,,,
U1293,siksha 'o' anusandhan (deemed to be university),India,,,,,,,,,
U1294,sookmyung women's university,South Korea,,,,,,,,,
U1295,suez canal university,Egypt,,,,,,,,,
U1296,suleyman demirel university,Turkey,,,,,,,,,
U1297,"suleyman demirel university, kazakhstan",Kazakhstan,,,,,,,,,
U1298,suranaree university of technology,Thailand,,,,,,,,,
U1299,tamkang university,Taiwan,,,,,,,,,
U1300,tanta university,Egypt,,,,,,,,,
U1301,technical university of cluj-napoca,Romania,,,,,,,,,
U1302,technical university of liberec,Czech Republic,,,,,,,,,
U1303,technical university of lublin,Poland,,,,,,,,,
U1304,technische universität kaiserslautern,Germany,,,,,,,,,
U1305,"the ""gheorghe asachi"" technical university of iasi",Romania,,,,,,,,,
U1306,the herzen state pedagogical university of russia,Russia,,,,,,,,,
U1307,the josip juraj strossmayer university of osijek,Croatia,,,,,,,,,
U1308,"the national research university ""belgorod state university""",Russia,,,,,,,,,
U1309,tokai university,Japan,,,,,,,,,
U1310,tomas bata university in zlin,Czech Republic,,,,,,,,,
U1311,toraighyrov university,Kazakhstan,,,,,,,,,
U1312,transilvania university of brasov,Romania,,,,,,,,,
U1313,tunghai university,Taiwan,,,,,,,,,
U1314,universidad autónoma de guadalajara (uag),Mexico,,,,,,,,,
U1315,universidad autónoma del estado de hidalgo (uaeh),Mexico,,,,,,,,,
U1316,universidad católica del norte,Chile,,,,,,,,,
U1317,universidad central del ecuador,Ecuador,,,,,,,,,
U1318,universidad de las américas (udla) ecuador,Ecuador,,,,,,,,,
U1319,universidad de monterrey (udem),Mexico,,,,,,,,,
U1320,universidad de oriente santiago de cuba,Cuba,,,,,,,,,
U1321,universidad de panama,Panama,,,,,,,,,
U1322,universidad de piura,Peru,,,,,,,,,
U1323,universidad de san carlos de guatemala - usac,Guatemala,,,,,,,,,
U1324,universidad de tarapaca,Chile,,,,,,,,,
U1325,universidad de valparaíso (uv),Chile,,,,,,,,,
U1326,universidad del bío-bío,Chile,,,,,,,,,
U1327,universidad del desarrollo (udd),Chile,,,,,,,,,
U1328,universidad del salvador,Argentina,,,,,,,,,
U1329,universidad del zulia,Venezuela,,,,,,,,,
U1330,universidad industrial de santander - uis,Colombia,,,,,,,,,
U1331,universidad la salle (ulsa),Mexico,,,,,,,,,
U1332,universidad latinoamericana de ciencia y tecnología costa rica (ulacit),Costa Rica,,,,,,,,,
U1333,universidad mayor de san andrés (umsa),Bolivia,,,,,,,,,
U1334,universidad metropolitana,Venezuela,,,,,,,,,
U1335,universidad nacional agraria la molina,Peru,,,,,,,,,
U1336,universidad nacional autónoma de honduras (unah),Honduras,,,,,,,,,
U1337,universidad nacional de ingeniería peru,Peru,,,,,,,,,
U1338,universidad nacional de mar del plata,Argentina,,,,,,,,,
U1339,universidad nacional de río cuarto - unrc,Argentina,,,,,,,,,
U1340,universidad nacional de san martín (unsam),Argentina,,,,,,,,,
U1341,universidad nacional del litoral,Argentina,,,,,,,,,
U1342,universidad nacional del sur,Argentina,,,,,,,,,
U1343,"universidad nacional, costa rica",Costa Rica,,,,,,,,,
U1344,universidad peruana de ciencias aplicadas,Peru,,,,,,,,,
U1345,universidade do estado do rio de janeiro (uerj),Brazil,,,,,,,,,
U1346,universidade federal da bahia,Brazil,,,,,,,,,
U1347,universidade federal de juiz de fora- (ufjf),Brazil,,,,,,,,,
U1348,universidade federal de pelotas,Brazil,,,,,,,,,
U1349,universidade federal de santa maria,Brazil,,,,,,,,,
U1350,universidade federal de viçosa (ufv),Brazil,,,,,,,,,
U1351,universidade federal do ceará (ufc),Brazil,,,,,,,,,
U1352,universidade federal do rio grande do norte,Brazil,,,,,,,,,
U1353,universidade presbiteriana mackenzie,Brazil,,,,,,,,,
U1354,università degli studi di bergamo,Italy,,,,,,,,,
U1355,universitas islam indonesia,Indonesia,,,,,,,,,
U1356,universitas muhammadiyah yogyakarta,Indonesia,,,,,,,,,
U1357,universitas pendidikan indonesia,Indonesia,,,,,,,,,
U1358,universitas sumatera utara,Indonesia,,,,,,,,,
U1359,universitatea de vest din timisoara / west university of timisoara,Romania,,,,,,,,,
U1360,université de limoges,France,,,,,,,,,
U1361,université jean moulin lyon 3,France,,,,,,,,,
U1362,universiti kuala lumpur (unikl),Malaysia,,,,,,,,,
U1363,universiti malaysia perlis,Malaysia,,,,,,,,,
U1364,universiti teknikal malaysia melaka,Malaysia,,,,,,,,,
U1365,university of babylon,Iraq,,,,,,,,,
U1366,university of basrah,Iraq,,,,,,,,,
U1367,university of bialystok,Poland,,,,,,,,,
U1368,university of international business and economics,China (Mainland),,,,,,,,,
U1369,university of kragujevac,Serbia,,,,,,,,,
U1370,university of kufa,Iraq,,,,,,,,,
U1371,university of memphis,United States,,,,,,,,,
U1372,university of miskolc,Hungary,,,,,,,,,
U1373,university of missouri saint louis,United States,,,,,,,,,
U1374,university of ni,Serbia,,,,,,,,,
U1375,university of north carolina at greensboro,United States,,,,,,,,,
U1376,university of ostrava,Czech Republic,,,,,,,,,
U1377,university of pannonia,Hungary,,,,,,,,,
U1378,university of pardubice,Czech Republic,,,,,,,,,
U1379,university of peradeniya,Sri Lanka,,,,,,,,,
U1380,university of primorska,Slovenia,,,,,,,,,
U1381,university of rijeka,Croatia,,,,,,,,,
U1382,university of rzeszów,Poland,,,,,,,,,
U1383,university of san diego,United States,,,,,,,,,
U1384,university of san francisco,United States,,,,,,,,,
U1385,university of silesia in katowice,Poland,,,,,,,,,
U1386,university of south alabama (usa),United States,,,,,,,,,
U1387,university of split,Croatia,,,,,,,,,
U1388,university of sri jayewardenepura,Sri Lanka,,,,,,,,,
U1389,university of the pacific,United States,,,,,,,,,
U1390,university of tyumen,Russia,,,,,,,,,
U1391,university of west bohemia,Czech Republic,,,,,,,,,
U1392,university of wisconsin milwaukee,United States,,,,,,,,,
U1393,university politehnica of bucharest,Romania,,,,,,,,,
U1394,vancouver island university,Canada,,,,,,,,,
U1395,voronezh state university,Russia,,,,,,,,,
U1396,western michigan university,United States,,,,,,,,,
U1397,yamaguchi university,Japan,,,,,,,,,
U1398,yogyakarta state university,Indonesia,,,,,,,,,
U1399,youngsan university,South Korea,,,,,,,,,
U1400,yuan ze university,Taiwan,,,,,,,,,
U1401,zagazig university,Egypt,,,,,,,,,
U1402,don state technical university,Russia,,,,,,,,,
U1403,akdeniz üniversitesi,Turkey,,,,,,,,,
U1404,california polytechnic state university,United States,,,,,,,,,
U1405,california state university - los angeles,United States,,,,,,,,,
U1406,"california state university, long beach",United States,,,,,,,,,
U1407,católica de córdoba,Argentina,,,,,,,,,
U1408,east west university,Bangladesh,,,,,,,,,
U1409,fundación universidad de bogotá-jorge tadeo lozano,Colombia,,,,,,,,,
U1410,humboldt state university,United States,,,,,,,,,
U1411,illinois state university,United States,,,,,,,,,
U1412,"indian institute of information technology, allahabad",India,,,,,,,,,
U1413,indiana state university,United States,,,,,,,,,
U1414,international university of business agriculture and technology,Bangladesh,,,,,,,,,
U1415,irkutsk state university,Russia,,,,,,,,,
U1416,korkyt ata kyzylorda university,Kazakhstan,,,,,,,,,
U1417,kwansei gakuin university,Japan,,,,,,,,,
U1418,lucian blaga university of sibiu,Romania,,,,,,,,,
U1419,m.kh. dulaty taraz regional university,Kazakhstan,,,,,,,,,
U1420,mirea - russian technological university,Russia,,,,,,,,,
U1421,moscow city university,Russia,,,,,,,,,
U1422,naresuan university,Thailand,,,,,,,,,
U1423,national university of life and environmental sciences of ukraine,Ukraine,,,,,,,,,
U1424,"national university of modern languages (numl), islamabad",Pakistan,,,,,,,,,
U1425,nova southeastern university,United States,,,,,,,,,
U1426,pontifícia universidade católica de minas gerais  puc minas,Brazil,,,,,,,,,
U1427,pontificia universidade católica do campinas - puc campinas,Brazil,,,,,,,,,
U1428,pontifícia universidade católica do paraná,Brazil,,,,,,,,,
U1429,russian state agrarian university - moscow timiryazev agricultural academy,Russia,,,,,,,,,
U1430,russian state university for the humanities,Russia,,,,,,,,,
U1431,sakarya university,Turkey,,,,,,,,,
U1432,shanghai normal university,China (Mainland),,,,,,,,,
U1433,shibaura institute of technology,Japan,,,,,,,,,
U1434,silpakorn university,Thailand,,,,,,,,,
U1435,soochow university (taiwan),Taiwan,,,,,,,,,
U1436,soongsil university,South Korea,,,,,,,,,
U1437,stamford university bangladesh,Bangladesh,,,,,,,,,
U1438,state university of malang,Indonesia,,,,,,,,,
U1439,stefan cel mare university of suceava,Romania,,,,,,,,,
U1440,"the university of notre dame, australia",Australia,,,,,,,,,
U1441,udayana university,Indonesia,,,,,,,,,
U1442,united international university,Bangladesh,,,,,,,,,
U1443,universidad alberto hurtado,Chile,,,,,,,,,
U1444,universidad autónoma de aguascalientes,Mexico,,,,,,,,,
U1445,universidad autónoma de baja california,Mexico,,,,,,,,,
U1446,universidad autónoma de chile,Chile,,,,,,,,,
U1447,universidad autónoma de querétaro (uaq),Mexico,,,,,,,,,
U1448,universidad autónoma de san luis de potosí,Mexico,,,,,,,,,
U1449,universidad autonoma de yucatan,Mexico,,,,,,,,,
U1450,universidad autónoma del estado de morelos (uaem),Mexico,,,,,,,,,
U1451,universidad bernardo o'higgins,Chile,,,,,,,,,
U1452,"universidad católica boliviana ""san pablo""",Bolivia,,,,,,,,,
U1453,universidad católica de colombia,Colombia,,,,,,,,,
U1454,universidad católica de la santísima concepción - ucsc,Chile,,,,,,,,,
U1455,universidad católica de santiago de guayaquil,Ecuador,,,,,,,,,
U1456,universidad católica de temuco,Chile,,,,,,,,,
U1457,universidad central de chile,Chile,,,,,,,,,
U1458,universidad de caldas,Colombia,,,,,,,,,
U1459,universidad de carabobo,Venezuela,,,,,,,,,
U1460,universidad de cartagena,Colombia,,,,,,,,,
U1461,universidad de córdoba - colombia,Colombia,,,,,,,,,
U1462,universidad de cuenca,Ecuador,,,,,,,,,
U1463,universidad de guanajuato,Mexico,,,,,,,,,
U1464,universidad de la salle,Colombia,,,,,,,,,
U1465,universidad de la serena,Chile,,,,,,,,,
U1466,universidad de las fuerzas armadas espe (ex - escuela politécnica del ejército),Ecuador,,,,,,,,,
U1467,universidad de medellín,Colombia,,,,,,,,,
U1468,universidad de santander - udes,Colombia,,,,,,,,,
U1469,universidad de sonora,Mexico,,,,,,,,,
U1470,universidad del cauca,Colombia,,,,,,,,,
U1471,universidad del valle de mexico (uvm),Mexico,,,,,,,,,
U1472,universidad michoacana de san nicolás de hidalgo,Mexico,,,,,,,,,
U1473,universidad nacional de quilmes,Argentina,,,,,,,,,
U1474,universidad nacional de tucumán,Argentina,,,,,,,,,
U1475,universidad nacional del comahue,Argentina,,,,,,,,,
U1476,universidad politecnica salesiana,Ecuador,,,,,,,,,
U1477,universidad popular autónoma del estado de puebla (upaep),Mexico,,,,,,,,,
U1478,universidad san ignacio de loyola,Peru,,,,,,,,,
U1479,universidad tecnica particular de loja (utpl),Ecuador,,,,,,,,,
U1480,universidad tecnológica de bolívar,Colombia,,,,,,,,,
U1481,"universidad tecnológica de la habana josé antonio echeverría, cujae",Cuba,,,,,,,,,
U1482,universidad tecnológica de pereira,Colombia,,,,,,,,,
U1483,universidad veracruzana,Mexico,,,,,,,,,
U1484,universidade do estado de santa catarina,Brazil,,,,,,,,,
U1485,universidade estadual de londrina,Brazil,,,,,,,,,
U1486,universidade federal da paraíba,Brazil,,,,,,,,,
U1487,universidade federal de goiás,Brazil,,,,,,,,,
U1488,universidade federal de uberlândia,Brazil,,,,,,,,,
U1489,universidade federal do estado do rio de janeiro - unirio,Brazil,,,,,,,,,
U1490,universidade federal do parà - ufpa,Brazil,,,,,,,,,
U1491,universitas andalas,Indonesia,,,,,,,,,
U1492,universitas kristen petra,Indonesia,,,,,,,,,
U1493,universitas muhammadiyah surakarta,Indonesia,,,,,,,,,
U1494,universiti sains islam malaysia,Malaysia,,,,,,,,,
U1495,university of central oklahoma,United States,,,,,,,,,
U1496,university of craiova,Romania,,,,,,,,,
U1497,university of lampung,Indonesia,,,,,,,,,
U1498,university of mataram,Indonesia,,,,,,,,,
U1499,university of montana missoula,United States,,,,,,,,,
U1500,university of oradea,Romania,,,,,,,,,
U1501,university of san carlos,Philippines,,,,,,,,,
U1502,"university politehnica of timisoara, upt",Romania,,,,,,,,,
U1503,western washington university,United States,,,,,,,,,
U1504,Massachusetts Institute of Technology,United States,,,,,,,,,
U1505,California Institute of Technology,United States,,,,,,,,,
U1506,"University of California, Berkeley",United States,,,,,,,,,
U1507,ETH Zurich,Switzerland,,,,,,,,,
U1508,The University of Chicago,United States,,,,,,,,,
U1509,"University of California, Los Angeles",United States,,,,,,,,,
U1510,National University of Singapore,Singapore,,,,,,,,,
U1511,New York University,United States,,,,,,,,,
U1512,University of Edinburgh,United Kingdom,,,,,,,,,
U1513,"Nanyang Technological University, Singapore",Singapore,,,,,,,,,
U1514,École Polytechnique Fédérale de Lausanne,Switzerland,,,,,,,,,
U1515,"University of California, San Diego",United States,,,,,,,,,
U1516,University of Hong Kong,Hong Kong,,,,,,,,,
U1517,University of Melbourne,Australia,,,,,,,,,
U1518,King’s College London,United Kingdom,,,,,,,,,
U1519,LMU Munich,Germany,,,,,,,,,
U1520,Paris Sciences et Lettres – PSL Research University Paris,France,,,,,,,,,
U1521,London School of Economics and Political Science,United Kingdom,,,,,,,,,
U1522,Universität Heidelberg,Germany,,,,,,,,,
U1523,Karolinska Institute,Sweden,,,,,,,,,
U1524,University of Manchester,United Kingdom,,,,,,,,,
U1525,Chinese University of Hong Kong,Hong Kong,,,,,,,,,
U1526,Australian National University,Australia,,,,,,,,,
U1527,Washington University in St Louis,United States,,,,,,,,,
U1528,"University of California, Santa Barbara",United States,,,,,,,,,
U1529,University of North Carolina at Chapel Hill,United States,,,,,,,,,
U1530,Yonsei University (Seoul campus),South Korea,,,,,,,,,
U1531,Korea Advanced Institute of Science and Technology (KAIST),South Korea,,,,,,,,,
U1532,UNSW Sydney,Australia,,,,,,,,,
U1533,University of Minnesota,United States,,,,,,,,,
U1534,Purdue University West Lafayette,United States,,,,,,,,,
U1535,Humboldt University of Berlin,Germany,,,,,,,,,
U1536,University of Bonn,Germany,,,,,,,,,
U1537,Charité - Universitätsmedizin Berlin,Germany,,,,,,,,,
U1538,University of Tübingen,Germany,,,,,,,,,
U1539,Ohio State University (Main campus),United States,,,,,,,,,
U1540,Free University of Berlin,Germany,,,,,,,,,
U1541,University of Sheffield,United Kingdom,,,,,,,,,
U1542,University of Warwick,United Kingdom,,,,,,,,,
U1543,University of Adelaide,Australia,,,,,,,,,
U1544,Penn State (Main campus),United States,,,,,,,,,
U1545,University of Massachusetts,United States,,,,,,,,,
U1546,University of Freiburg,Germany,,,,,,,,,
U1547,Trinity College Dublin,Ireland,,,,,,,,,
U1548,University of Hamburg,Germany,,,,,,,,,
U1549,Technical University of Berlin,Germany,,,,,,,,,
U1550,Karlsruhe Institute of Technology,Germany,,,,,,,,,
U1551,Radboud University Nijmegen,Netherlands,,,,,,,,,
U1552,University of Pittsburgh-Pittsburgh campus,United States,,,,,,,,,
U1553,Sungkyunkwan University (SKKU),South Korea,,,,,,,,,
U1554,University of Auckland,New Zealand,,,,,,,,,
U1555,University of Barcelona,Spain,,,,,,,,,
U1556,University of Arizona,United States,,,,,,,,,
U1557,University of Bologna,Italy,,,,,,,,,
U1558,TU Dresden,Germany,,,,,,,,,
U1559,University of Virginia (Main campus),United States,,,,,,,,,
U1560,Université Catholique de Louvain,Belgium,,,,,,,,,
U1561,Scuola Normale Superiore di Pisa,Italy,,,,,,,,,
